elapsed_seconds,scenario_label,raw_yaw,raw_pitch,raw_roll,yaw,pitch,roll,yaw_suspicious,pitch_suspicious,roll_suspicious,dropout_suspicious,gaze_suspicious,suspicious,gaze_x,gaze_y,gaze_valid,device_detected,risk_level
49.724,,-0.71,-179.41,0.6,-5.49,-4.03,1.67,False,False,False,False,False,False,0.008,0.01,True,False,LOW
49.747,,-1.21,-178.19,0.15,-5.73,-3.89,1.62,False,False,False,False,False,False,0.003,0.01,True,False,LOW
49.94,,-1.45,-176.99,0.08,-6.69,-2.69,1.42,False,False,False,False,False,False,0.016,0.009,True,False,LOW
49.989,,-0.96,-177.56,0.05,-6.74,-2.6,1.37,False,False,False,False,False,False,0.014,0.005,True,False,LOW
50.125,,-1.08,-178.52,0.01,-6.88,-2.92,1.29,False,False,False,False,False,False,0.017,0.006,True,False,LOW
50.149,,-1.38,-177.65,-0.26,-6.94,-2.85,1.24,False,False,False,False,False,False,0.02,0.007,True,False,LOW
50.317,,0.46,-178.5,-0.08,-6.19,-3.07,1.16,False,False,False,False,False,False,0.021,0.012,True,False,LOW
50.344,,2.54,-179.34,-0.22,-5.75,-3.22,1.13,False,False,False,False,False,False,0.023,0.015,True,False,LOW
50.524,,1.37,-178.33,-0.28,-5.11,-3.16,1.01,False,False,False,False,False,False,0.029,0.014,True,False,LOW
50.547,,0.23,-178.12,0.22,-5.19,-3.12,1.05,False,False,False,False,False,False,0.019,0.012,True,False,LOW
50.718,,-0.07,-178.44,0.15,-5.62,-3.17,1.2,False,False,False,False,False,False,0.02,0.013,True,False,LOW
50.745,,-0.14,-179.77,0.02,-5.68,-3.38,1.2,False,False,False,False,True,True,-0.008,0.068,True,False,LOW
50.929,,1.47,-178.46,-0.22,-5.03,-3.3,1.07,False,False,False,False,True,True,-0.001,0.051,True,False,LOW
50.955,,2.02,-178.84,-0.14,-4.87,-3.34,1.06,False,False,False,False,False,False,0.018,0.032,True,False,LOW
51.121,,1.24,-178.42,0.21,-4.78,-3.26,1.23,False,False,False,False,False,False,0.025,0.015,True,False,LOW
51.145,,0.24,-179.03,0.11,-4.91,-3.34,1.23,False,False,False,False,False,False,0.017,0.015,True,False,LOW
51.327,,0.11,-178.67,0.15,-5.41,-3.39,1.28,False,False,False,False,False,False,0.017,0.014,True,False,LOW
51.349,,-0.37,-178.92,0.17,-5.52,-3.43,1.29,False,False,False,False,False,False,0.016,0.013,True,False,LOW
51.517,,-0.59,-178.98,0.12,-6.05,-3.59,1.29,False,False,False,False,False,False,0.014,0.012,True,False,LOW
51.546,,-0.39,-179.08,0.02,-6.1,-3.64,1.28,False,False,False,False,False,False,0.013,0.011,True,False,LOW
51.726,,-0.56,-178.74,0.04,-6.32,-3.57,1.24,False,False,False,False,False,False,0.014,0.012,True,False,LOW
51.755,,-0.54,-178.81,-0.04,-6.34,-3.57,1.23,False,False,False,False,False,False,0.015,0.012,True,False,LOW
51.919,,-0.71,-178.53,-0.07,-6.5,-3.43,1.17,False,False,False,False,False,False,0.013,0.012,True,False,LOW
51.943,,-0.88,-178.9,-0.09,-6.55,-3.46,1.15,False,False,False,False,False,False,0.012,0.011,True,False,LOW
52.129,,-0.77,-178.79,0.08,-6.64,-3.52,1.21,False,False,False,False,False,False,0.015,0.013,True,False,LOW
52.154,,-0.86,-178.75,0.03,-6.66,-3.52,1.21,False,False,False,False,False,False,0.015,0.01,True,False,LOW
52.319,,-1.0,-178.49,0.06,-6.81,-3.39,1.22,False,False,False,False,False,False,0.012,0.009,True,False,LOW
52.345,,-0.9,-178.31,0.03,-6.81,-3.34,1.22,False,False,False,False,False,False,0.013,0.012,True,False,LOW
52.529,,-1.05,-178.4,0.13,-6.91,-3.25,1.27,False,False,False,False,False,False,0.011,0.012,True,False,LOW
52.553,,-0.79,-178.69,0.06,-6.89,-3.28,1.26,False,False,False,False,False,False,0.016,0.01,True,False,LOW
52.839,,-1.6,-179.46,0.06,-7.31,-3.89,1.24,False,False,False,False,False,False,0.017,0.011,True,False,LOW
52.863,,-1.46,-178.67,-0.05,-7.32,-3.84,1.23,False,False,False,False,False,False,0.016,0.008,True,False,LOW
52.971,,-1.7,-179.45,-0.19,-7.46,-3.99,1.13,False,False,False,False,False,False,0.013,0.009,True,False,LOW
52.996,,-1.81,-178.55,-0.34,-7.5,-3.9,1.09,False,False,False,False,False,False,0.009,0.009,True,False,LOW
53.123,,-1.41,-178.17,-0.36,-7.43,-3.47,0.97,False,False,False,False,False,False,0.01,0.008,True,False,LOW
53.147,,-1.23,-178.37,-0.25,-7.4,-3.42,0.96,False,False,False,False,False,False,0.01,0.009,True,False,LOW
53.329,,0.53,-179.02,-0.01,-6.32,-3.62,1.07,False,False,False,False,False,False,0.015,0.006,True,False,LOW
53.353,,-0.62,-177.21,-0.09,-6.35,-3.39,1.07,False,False,False,False,False,False,0.013,0.01,True,False,LOW
53.522,,-2.43,-177.0,0.34,-7.41,-2.53,1.3,False,False,False,False,False,False,0.007,0.013,True,False,LOW
53.545,,-3.57,-174.31,-0.02,-7.7,-2.02,1.28,False,False,False,False,False,False,-0.031,0.024,True,False,LOW
53.733,,-3.79,-171.28,-0.39,-8.85,1.49,1.01,False,False,False,False,True,True,-0.01,0.066,True,False,LOW
