elapsed_seconds,scenario_label,raw_yaw,raw_pitch,raw_roll,yaw,pitch,roll,yaw_suspicious,pitch_suspicious,roll_suspicious,dropout_suspicious,gaze_suspicious,suspicious,gaze_x,gaze_y,gaze_valid,device_detected,risk_level
36.331,,1.37,-171.78,-2.17,1.45,0.4,0.46,False,False,False,False,False,False,-0.006,0.018,True,False,LOW
36.361,,1.22,-171.28,-1.96,1.42,0.38,0.48,False,False,False,False,False,False,0.011,-0.015,True,False,LOW
36.541,,1.04,-171.52,-2.03,1.25,0.2,0.52,False,False,False,False,False,False,0.012,-0.013,True,False,LOW
36.565,,1.23,-171.14,-2.1,1.25,0.23,0.51,False,False,False,False,False,False,0.007,-0.007,True,False,LOW
36.734,,1.51,-171.01,-2.04,1.42,0.39,0.53,False,False,False,False,False,False,0.009,-0.007,True,False,LOW
36.763,,1.44,-171.18,-2.07,1.43,0.39,0.52,False,False,False,False,False,False,0.01,-0.007,True,False,LOW
36.949,,1.26,-171.24,-2.21,1.37,0.35,0.44,False,False,False,False,False,False,0.01,-0.009,True,False,LOW
36.973,,1.66,-171.1,-2.12,1.42,0.37,0.44,False,False,False,False,False,False,0.012,-0.005,True,False,LOW
37.142,,1.06,-171.13,-2.17,1.26,0.4,0.43,False,False,False,False,False,False,0.012,-0.008,True,False,LOW
37.167,,1.38,-171.15,-2.14,1.29,0.4,0.43,False,False,False,False,False,False,0.011,-0.007,True,False,LOW
37.352,,1.28,-171.16,-2.14,1.32,0.4,0.43,False,False,False,False,False,False,0.02,-0.005,True,False,LOW
37.377,,0.99,-170.83,-2.05,1.28,0.45,0.45,False,False,False,False,False,False,0.03,-0.013,True,False,LOW
37.545,,0.89,-170.84,-2.08,1.11,0.59,0.47,False,False,False,False,False,False,0.015,-0.006,True,False,LOW
37.567,,1.31,-170.95,-2.04,1.14,0.59,0.48,False,False,False,False,False,False,0.006,-0.003,True,False,LOW
37.753,,0.73,-170.88,-2.14,0.95,0.64,0.46,False,False,False,False,False,False,0.004,-0.002,True,False,LOW
37.776,,1.47,-170.72,-2.06,1.03,0.66,0.47,False,False,False,False,False,False,0.007,-0.002,True,False,LOW
37.933,,1.18,-170.91,-1.92,1.13,0.66,0.56,False,False,False,False,False,False,0.006,-0.001,True,False,LOW
37.961,,0.94,-170.59,-2.01,1.11,0.71,0.56,False,False,False,False,False,False,0.004,-0.003,True,False,LOW
38.14,,0.7,-171.26,-2.15,0.93,0.49,0.49,False,False,False,False,False,False,0.005,0.0,True,False,LOW
38.163,,0.92,-171.03,-2.06,0.93,0.5,0.5,False,False,False,False,False,False,0.005,-0.001,True,False,LOW
38.334,,0.53,-171.11,-2.05,0.75,0.47,0.51,False,False,False,False,False,False,0.006,-0.002,True,False,LOW
38.363,,0.24,-171.13,-1.96,0.68,0.47,0.53,False,False,False,False,False,False,0.017,-0.005,True,False,LOW
38.541,,0.47,-171.28,-1.97,0.6,0.37,0.57,False,False,False,False,False,False,0.021,-0.009,True,False,LOW
38.564,,0.9,-171.28,-1.89,0.65,0.36,0.59,False,False,False,False,False,False,0.028,-0.004,True,False,LOW
38.73,,0.49,-171.4,-1.89,0.6,0.26,0.64,False,False,False,False,False,False,0.031,-0.008,True,False,LOW
38.762,,0.36,-171.63,-1.93,0.57,0.2,0.64,False,False,False,False,False,False,0.03,-0.008,True,False,LOW
38.942,,0.08,-171.93,-1.98,0.34,-0.11,0.62,False,False,False,False,False,False,0.025,-0.007,True,False,LOW
38.965,,0.55,-171.64,-1.98,0.37,-0.1,0.62,False,False,False,False,False,False,0.024,-0.008,True,False,LOW
39.133,,0.55,-171.47,-2.0,0.5,-0.0,0.6,False,False,False,False,False,False,0.024,-0.009,True,False,LOW
39.161,,0.48,-171.81,-2.04,0.5,-0.04,0.59,False,False,False,False,False,False,0.025,-0.008,True,False,LOW
39.342,,1.03,-171.42,-1.91,0.82,0.06,0.63,False,False,False,False,False,False,0.024,-0.009,True,False,LOW
39.365,,0.79,-171.56,-1.99,0.82,0.05,0.63,False,False,False,False,False,False,0.017,-0.006,True,False,LOW
